ID,Set Number,Card Name,Rarity,Artist,TCG Normal,TCG Holo,TCG Reverse,Normal Price($),Reverse Holo Price ($),Updated At (YYYY/MM/DD)
ex9-79,79,Mr. Stone's Project,Uncommon,Ken Sugimori,0.92,0.0,10.3,0.66,1.5,2023/09/14
ex9-80,80,Oran Berry,Uncommon,Kazuo Yazawa,0.27,0.0,3.59,0.15,0.0,2023/09/14
ex9-81,81,PokéNav,Uncommon,Katsura Tabata,0.4,0.0,4.05,0.23,0.0,2023/09/14
ex9-82,82,Professor Birch,Uncommon,Ken Sugimori,0.23,0.0,6.66,99.99,0.0,2023/09/14
ex9-83,83,Rare Candy,Uncommon,Ryo Ueda,5.36,0.0,27.02,1.62,0.0,2023/09/14
ex9-84,84,Scott,Uncommon,Ken Sugimori,5.05,0.0,11.88,1.68,3.8,2023/09/14
ex9-85,85,Wally's Training,Uncommon,Ken Sugimori,0.65,0.0,10.49,0.21,4.49,2023/09/14
ex9-86,86,Darkness Energy,Rare,Milky Isobe,1.13,0.0,4.95,1.22,6.75,2023/09/14
ex9-87,87,Double Rainbow Energy,Rare,Takumi Akabane,5.93,0.0,9.18,0.73,0.5,2023/09/14
ex9-88,88,Metal Energy,Rare,Milky Isobe,0.88,0.0,4.97,0.95,0.0,2023/09/14
ex9-89,89,Multi Energy,Rare,Takumi Akabane,1.68,0.0,10.0,0.56,6.99,2023/09/14
ex9-90,90,Altaria ex,Rare Holo EX,Ryo Ueda,0.0,48.77,0.0,14.63,0.0,2023/09/14
ex9-91,91,Cacturne ex,Rare Holo EX,Hikaru Koike,0.0,41.73,0.0,21.36,0.0,2023/09/14
ex9-92,92,Camerupt ex,Rare Holo EX,Ryo Ueda,0.0,80.0,0.0,21.99,0.0,2023/09/14
ex9-93,93,Deoxys ex,Rare Holo EX,Mitsuhiro Arita,0.0,199.99,0.0,15.0,0.0,2023/09/14
ex9-94,94,Dusclops ex,Rare Holo EX,Mitsuhiro Arita,0.0,45.0,0.0,27.88,0.0,2023/09/14
ex9-95,95,Medicham ex,Rare Holo EX,Hikaru Koike,0.0,54.82,0.0,23.23,0.0,2023/09/14
ex9-96,96,Milotic ex,Rare Holo EX,Ryo Ueda,0.0,136.76,0.0,88.38,0.0,2023/09/14
ex9-97,97,Raichu ex,Rare Holo EX,Mitsuhiro Arita,0.0,99.98,0.0,19.96,0.0,2023/09/14
ex9-98,98,Regice ex,Rare Holo EX,Hikaru Koike,0.0,59.94,0.0,79.5,0.0,2023/09/14
ex9-99,99,Regirock ex,Rare Holo EX,Hikaru Koike,0.0,124.99,0.0,32.09,0.0,2023/09/14
ex9-100,100,Registeel ex,Rare Holo EX,Hikaru Koike,0.0,47.21,0.0,13.75,0.0,2023/09/14
ex9-101,101,Grass Energy,Rare Holo,,0.0,9.34,0.0,1.28,1.0,2023/09/14
ex9-102,102,Fire Energy,Rare Holo,,0.0,10.57,0.0,3.58,2.74,2023/09/14
ex9-103,103,Water Energy,Rare Holo,,0.0,17.53,0.0,2.89,4.59,2023/09/14
ex9-104,104,Lightning Energy,Rare Holo,,0.0,15.41,0.0,4.31,0.75,2023/09/14
ex9-105,105,Psychic Energy,Rare Holo,,0.0,20.45,0.0,3.62,1.0,2023/09/14
ex9-106,106,Fighting Energy,Rare Holo,,0.0,8.75,0.0,2.94,0.0,2023/09/14
ex9-107,107,Farfetch'd,Rare Secret,Masakazu Fukuda,0.0,27.58,0.0,8.0,0.0,2023/09/14
